username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
WTBpromotions;2015-08-23 05:52;0;0;"We The Biggest! @djkhaled wethebestmusic #wethebest @barackobama #barackobama #president #allidoiswin … https:// instagram.com/p/6tiNgRDwAD/";;@djkhaled @barackobama;#wethebest #barackobama #president #allidoiswin;"635298610352123904";https://twitter.com/WTBpromotions/status/635298610352123904
B_ObamaMemes;2015-08-22 17:33;0;0;"The land of opportunities. #PresidentObama #Obama #BarackObama #POTUS #USA @barackobama whitehouse… https:// instagram.com/p/6sNk8kyFiT/";;@barackobama;#PresidentObama #Obama #BarackObama #POTUS #USA;"635112471204864000";https://twitter.com/B_ObamaMemes/status/635112471204864000
TARIV_ILHOK;2015-08-22 15:42;0;1;"its nice to have president like #barackobama always be proud to have president like @BarackObama";;@BarackObama;#barackobama;"635084749044850688";https://twitter.com/TARIV_ILHOK/status/635084749044850688
MisssViki;2015-08-22 10:04;0;0;"I think @BarackObama should come to Sweden and make it better here. #barackobama";;@BarackObama;#barackobama;"634999479393984512";https://twitter.com/MisssViki/status/634999479393984512
i_am_arsene01;2015-08-22 08:58;0;0;"In the face of impossible odds, people who love this country can change it." @BarackObama #inspiring quote by #barackobama";;@BarackObama;#inspiring #barackobama;"634982899855568896";https://twitter.com/i_am_arsene01/status/634982899855568896
RegalMediaGroup;2015-08-21 17:48;1;1;"Regal Mag Feature: What predominately Black fraternity fits @BarackObama best? #BlackTwitter #barackobama #Fraternity http://www. regalmag.com/what-predomina tely-black-fraternity-fits-president-obamas-swag-a-1453.html …";;@BarackObama;#BlackTwitter #barackobama #Fraternity;"634753863879426049";https://twitter.com/RegalMediaGroup/status/634753863879426049
glitcheapp;2015-08-20 16:02;3;4;"Glitché + Norman Reedus @wwwbigbaldhead & @BarackObama https:// goo.gl/Tm9ik5 #NormanReedus #BarackObama pic.twitter.com/wtioKyHCrL";;@wwwbigbaldhead @BarackObama;#NormanReedus #BarackObama;"634364804401098752";https://twitter.com/glitcheapp/status/634364804401098752
sekai_no_sanada;2015-08-20 12:41;0;0;"@BarackObama Give your support to Bill's wife ! #BarackObama #Hillary #democrat";;@BarackObama;#BarackObama #Hillary #democrat;"634314225704263680";https://twitter.com/sekai_no_sanada/status/634314225704263680
williamkozy;2015-08-18 23:04;0;0;"4-Year-Old Barack Obama, riding a tricycle, 1965 #barackobama @tricyclemag @BarackObama @barackobama44 @bluetricycle1 pic.twitter.com/hlbTntI3aH";;@tricyclemag @BarackObama @barackobama44 @bluetricycle1;#barackobama;"633746256800542721";https://twitter.com/williamkozy/status/633746256800542721
grooviebabe;2015-08-18 21:31;0;0;"Golf.... How the guys chill #BARACKOBAMA #POTUS #BILCLINTON @barackobama #golf https:// instagram.com/p/6iVoqPC8Ia/";;@barackobama;#BARACKOBAMA #POTUS #BILCLINTON #golf;"633722815389270017";https://twitter.com/grooviebabe/status/633722815389270017
