username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BabyILikeIt_xD;2016-10-19 23:30;0;1;"@KathyforMD @ChrisVanHollen Marylander here and @KathyforMD is getting my vote.";;@KathyforMD @ChrisVanHollen @KathyforMD;;"788854843444174848";https://twitter.com/BabyILikeIt_xD/status/788854843444174848
SterSand2018;2016-10-19 23:02;12;13;"@ChrisVanHollen has very little support in Western Maryland compared to @flowers4senate so what does that say? #votegreen #greenparty";;@ChrisVanHollen @flowers4senate;#votegreen #greenparty;"788847891448291328";https://twitter.com/SterSand2018/status/788847891448291328
KathyforMD;2016-10-19 21:53;13;21;"Congressman @ChrisVanHollen 's latest ad tells you how he's helped vets, but his voting record tells a different story. Here's my response: pic.twitter.com/AKYOroOQVk";;@ChrisVanHollen;;"788830461304967171";https://twitter.com/KathyforMD/status/788830461304967171
DaveSmolar;2016-10-19 14:41;0;0;"@ChrisVanHollen has a new fan! pic.twitter.com/Gm6Leg7lco";;@ChrisVanHollen;;"788721683817455616";https://twitter.com/DaveSmolar/status/788721683817455616
watchoutforda;2016-10-19 14:02;0;0;"@ChrisVanHollen what does Chris'strong moral compass think about the info coming out in the @wikileaks ?";;@ChrisVanHollen @wikileaks;;"788711842197626881";https://twitter.com/watchoutforda/status/788711842197626881
RobertTrumpQuot;2016-10-19 10:58;0;0;"I have been privileged to have the opportunity to work with many of ... #ChrisVanHollen #quotes https:// openquotes.github.io/authors/chris- van-hollen-quotes/#3f122404 …";;;#ChrisVanHollen #quotes #3f122404;"788665519654174720";https://twitter.com/RobertTrumpQuot/status/788665519654174720
LevianLegal;2016-10-19 05:47;3;2;"Thank you @SenatorCardin , @SenatorBarb , @ChrisVanHollen , and @RepJohnDelaney for your help on behalf of #FantaJawara and her family. https:// twitter.com/fight4gambia/s tatus/788584708577689600 …";;@SenatorCardin @SenatorBarb @ChrisVanHollen @RepJohnDelaney;#FantaJawara;"788587438503497729";https://twitter.com/LevianLegal/status/788587438503497729
PGCDems;2016-10-19 02:52;0;0;"Fighting for working families with @HillaryClinton @StenyHoyer @BrownforMD @ChrisVanHollen";;@HillaryClinton @StenyHoyer @BrownforMD @ChrisVanHollen;;"788543223266471937";https://twitter.com/PGCDems/status/788543223266471937
PGCDems;2016-10-19 02:50;0;1;"On the move to elect @HillaryClinton #Democrats #Election2016 @BrownforMD @ChrisVanHollen pic.twitter.com/YkVdlTwbAe";;@HillaryClinton @BrownforMD @ChrisVanHollen;#Democrats #Election2016;"788542699293011968";https://twitter.com/PGCDems/status/788542699293011968
ee_Jayne;2016-10-19 01:18;0;0;". @chrisvanhollen : thank you for sharing how you plan to fight extreme poverty if elected with #ONEVote16 !";;@chrisvanhollen;#ONEVote16;"788519712309280769";https://twitter.com/ee_Jayne/status/788519712309280769
