# date;sentiment;objectivity;retweets;favourites
2015-09-11 19:21;0.5;0.5;1;0
2015-09-11 19:13;0.4;0.5;0;0
2015-09-11 18:07;0.2;0.2;0;0
2015-09-11 13:50;0.25;0.2;0;2
2015-09-11 07:56;0.0;0.0;0;0
2015-09-11 03:15;0.0;0.0;0;0
2015-09-11 01:02;0.0;0.0;0;0
2015-09-10 00:29;0.0681818181818;0.227272727273;0;1
2015-09-09 18:48;0.1;0.4;2;0
2015-09-09 17:30;0.0;0.0;0;8
2015-09-09 10:05;0.0;0.0;1;0
2015-09-07 21:34;-0.5;0.9;0;0
2015-09-07 10:05;0.0;0.0;0;0
2015-09-06 09:52;0.0178571428571;0.428571428571;0;1
2015-09-05 19:35;0.35;0.4;1;8
2015-09-05 09:05;0.0666666666667;0.233333333333;0;0
2015-09-05 05:27;0.3;0.8;0;0
2015-09-05 05:22;0.0;0.0;0;0
2015-09-05 03:58;0.0;0.0;2;1
2015-09-04 22:06;0.0;0.0;0;0
2015-09-04 16:26;0.0;0.0;0;0
2015-09-03 15:44;0.0;0.0;0;0
2015-09-03 13:18;0.0;0.0;0;0
2015-09-03 10:54;0.0;0.0;0;0
2015-09-03 08:42;0.0;0.0;3;6
2015-09-03 06:34;0.0;0.0;0;0
2015-09-03 01:12;0.0;1.0;0;0
2015-09-02 23:32;0.1;1.0;0;1
2015-09-02 04:22;-0.131818181818;0.577272727273;0;1
2015-09-02 03:26;0.0;0.0;1;0
2015-09-01 22:43;0.75;0.45;0;0
2015-09-01 20:40;0.1;0.4;0;0
2015-09-01 19:46;0.0;0.0;0;1
2015-09-01 11:33;0.0;0.1;0;0
2015-09-01 09:35;0.133333333333;0.333333333333;0;0
2015-09-01 04:04;0.0;0.0;0;1
2015-09-01 00:50;0.0;0.0;1;1
2015-08-31 23:15;0.175;0.325;0;0
2015-08-31 12:12;0.6;0.6;0;0
2015-08-30 17:48;0.75;0.45;0;2
2015-08-30 10:15;0.0;0.1;0;0
2015-08-29 17:41;0.0;0.0;1;1
2015-08-29 06:42;0.0;0.0;0;0
2015-08-28 02:30;0.0;0.0;1;0
2015-08-27 23:48;0.0;0.0;2;1
2015-08-27 23:34;1.0;0.3;0;1
2015-08-27 14:03;0.0;0.0;0;0
2015-08-26 15:59;-0.0111111111111;0.466666666667;0;0
2015-08-25 20:14;0.0;0.0;0;0
2015-08-24 18:11;0.0;0.0;2;1
2015-08-24 01:59;0.5;0.267857142857;0;0
2015-08-24 00:50;0.2;0.1;0;0
2015-08-23 05:52;0.0;0.0;0;0
2015-08-22 17:33;0.0;0.0;0;0
2015-08-22 15:42;0.7;1.0;0;1
2015-08-22 10:04;0.5;0.5;0;0
2015-08-22 08:58;0.111111111111;0.866666666667;0;0
2015-08-21 17:48;0.416666666667;0.366666666667;1;1
2015-08-20 16:02;0.0;0.0;3;4
2015-08-20 12:41;0.0;0.0;0;0
2015-08-18 23:04;0.0;0.0;0;0
2015-08-18 21:31;0.0;0.0;0;0
2015-08-18 14:03;-0.1;1.0;0;0
2015-08-18 04:40;0.0;0.0;0;0
2015-08-17 21:20;0.0;0.0;0;0
2015-08-17 21:08;0.2;0.2;0;0
2015-08-17 03:37;0.1;0.366666666667;0;0
2015-08-17 02:13;0.0;0.0;2;6
2015-08-16 22:36;0.0;0.0;0;0
2015-08-16 20:24;-0.25;0.5;0;0
2015-08-16 09:46;0.0;1.0;0;0
2015-08-16 02:09;-0.333333333333;0.666666666667;0;0
2015-08-15 21:03;-1.0;0.9;0;0
2015-08-15 18:36;0.0;0.0;0;0
2015-08-15 02:15;0.0;0.0;0;0
2015-08-14 20:11;0.0;0.0;0;0
2015-08-14 15:46;0.0;0.0;0;1
2015-08-14 13:56;0.05;0.15;0;0
2015-08-14 11:34;0.0;0.0;0;0
2015-08-13 22:28;0.0;0.0;1;1
2015-08-13 17:27;0.0;0.0;0;0
2015-08-12 23:44;0.8;0.7;1;2
2015-08-12 01:03;0.5;0.75;0;1
2015-08-11 23:12;0.0;0.0;0;0
2015-08-10 14:30;0.392857142857;0.517857142857;0;0
2015-08-09 17:01;0.0671957671958;0.320105820106;0;0
2015-08-09 09:59;0.75;1.0;0;0
2015-08-08 21:01;0.4;0.516666666667;0;0
2015-08-08 18:25;0.0;0.0;0;0
2015-08-08 16:48;0.229166666667;0.416666666667;0;0
2015-08-08 08:22;0.375;0.75;0;2
2015-08-07 19:35;0.5;1.0;1;1
2015-08-07 15:15;-0.1;0.1;0;0
2015-08-07 03:53;0.0;0.0;0;0
2015-08-06 21:09;0.0;0.0;0;0
2015-08-06 15:14;0.0;0.0;0;0
2015-08-06 15:10;0.0;0.0;0;0
2015-08-06 14:58;0.0;0.0;0;0
2015-08-06 08:54;-0.25;0.4;1;0
2015-08-05 22:05;0.8;1.0;0;0
