username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DougStumfoll;2016-10-09 01:34;0;1;"I say this every time you've allowed Obama's agenda to go forward. RT @JerryMoran : Disgusting, (cont) http:// tl.gd/nn02cu";;@JerryMoran;;"784899782565253125";https://twitter.com/DougStumfoll/status/784899782565253125
LeviABx;2016-10-09 01:30;0;1;"@Booknerddawn @ksucats96 @GOP @govsambrownback @RepLynnJenkins @JerryMoran list too long to track on twitter...... Need a website :)";;@Booknerddawn @ksucats96 @GOP @govsambrownback @RepLynnJenkins @JerryMoran;;"784898864436293632";https://twitter.com/LeviABx/status/784898864436293632
chukwubiafra05;2016-10-09 01:26;2;0;"@JerryMoran Mbuhari orders the abduction of judges that refused to be bribed, support #BIAFRAEXIT #FREENNAMDIKANU #FREEBIAFRA";;@JerryMoran;#BIAFRAEXIT #FREENNAMDIKANU #FREEBIAFRA;"784897720821702658";https://twitter.com/chukwubiafra05/status/784897720821702658
seancamore;2016-10-09 01:19;0;1;"Only ONE has even acknowledged the monster they all supported at convention/since. And that one ( @JerryMoran ) won't even use his NAME. pic.twitter.com/sH5eNQrZFn";;@JerryMoran;;"784895967661133824";https://twitter.com/seancamore/status/784895967661133824
seancamore;2016-10-09 01:17;0;1;"I mean THINK ABOUT IT - @govsambrownback , @RepMikePompeo , @JerryMoran and @SenPatRoberts ALL talk about "family" and "values" and "decency".";;@govsambrownback @RepMikePompeo @JerryMoran @SenPatRoberts;;"784895560863973376";https://twitter.com/seancamore/status/784895560863973376
Gary_Strom;2016-10-09 01:01;0;1;"@JerryMoran Hey Jerry......time to stand up and be counted......demand Trump withdraw. #NeverTrumpNorHillary";;@JerryMoran;#NeverTrumpNorHillary;"784891509103550465";https://twitter.com/Gary_Strom/status/784891509103550465
MiltonWolfMD;2016-10-09 00:55;0;12;"This is quintessential @JerryMoran . On every side of every issue. https:// twitter.com/jerrymoran/sta tus/784828579842359296 …";;@JerryMoran;;"784890095795113984";https://twitter.com/MiltonWolfMD/status/784890095795113984
thedenyseshow;2016-10-09 00:16;0;0;"Shows the hypocrisy of this whole thing!@nursemomracecar @RepKevinYoder @JerryMoran @PatRoberts @govsambrownback @realDonaldTrump";;@nursemomracecar @RepKevinYoder @JerryMoran @PatRoberts @govsambrownback @realDonaldTrump;;"784880135845666817";https://twitter.com/thedenyseshow/status/784880135845666817
aircapjayhawk;2016-10-09 00:05;0;0;"@JerryMoran Fair enough. So if you're still waiting for a Trump SCt nominee, you are unfit to serve as U.S. Senator. https:// twitter.com/jerrymoran/sta tus/784828579842359296 …";;@JerryMoran;;"784877395140448256";https://twitter.com/aircapjayhawk/status/784877395140448256
dstagner;2016-10-08 23:46;0;0;"@JerryMoran Either you publicly state support for Mr Trump or I will vote democrat against you. Not kidding. @realDonaldTrump";;@JerryMoran @realDonaldTrump;;"784872732827627520";https://twitter.com/dstagner/status/784872732827627520
nursemomracecar;2016-10-08 23:26;0;4;"@JerryMoran do you support @realDonaldTrump for president ? Women of Kansas demand an answer!";;@JerryMoran @realDonaldTrump;;"784867523103563777";https://twitter.com/nursemomracecar/status/784867523103563777
Booknerddawn;2016-10-08 23:11;0;2;"@JerryMoran This means you will withdraw your endorsement, correct?";;@JerryMoran;;"784863922893586432";https://twitter.com/Booknerddawn/status/784863922893586432
KS4NeverTrump;2016-10-08 22:41;0;4;"@JerryMoran Withdraw your support";;@JerryMoran;;"784856213016104961";https://twitter.com/KS4NeverTrump/status/784856213016104961
sairen42;2016-10-08 22:28;0;0;"Not just your wives and daughters? Slow clap for you, @JerryMoran https:// twitter.com/JerryMoran/sta tus/784828579842359296 …";;@JerryMoran;;"784853044928262144";https://twitter.com/sairen42/status/784853044928262144
girlzinger;2016-10-08 22:17;0;0;"@JerryMoran please denounce Trump and vow not to vote for him ASAP";;@JerryMoran;;"784850348888379393";https://twitter.com/girlzinger/status/784850348888379393
abwilliams3;2016-10-08 22:15;0;3;"@JerryMoran and yet you support @realDonaldTrump So disturbing. I won't be voting for you, either.";;@JerryMoran @realDonaldTrump;;"784849810767634432";https://twitter.com/abwilliams3/status/784849810767634432
JamesDeeWarren;2016-10-08 22:10;0;4;"@JerryMoran Say it. Say @realDonaldTrump is not fit to be a county commissioner, let alone President of the United States of America.";;@JerryMoran @realDonaldTrump;;"784848453801213953";https://twitter.com/JamesDeeWarren/status/784848453801213953
CimRoesener;2016-10-08 22:10;0;2;"@JerryMoran And so, do you drop your endorsement, or is a "disgusting, discouraging and damaging" President what the country deserves?";;@JerryMoran;;"784848369558491137";https://twitter.com/CimRoesener/status/784848369558491137
tykane81;2016-10-08 21:33;0;2;"@JerryMoran I appreciate your work in Washington on behalf of Kansans. Are you calling on Trump to withdraw like many republican leaders?";;@JerryMoran;;"784839034820366336";https://twitter.com/tykane81/status/784839034820366336
diffendoor;2016-10-08 21:32;0;0;". @JerryMoran : The GOP is neither a toxic candidate nor a lost election #DumpTrump";;@JerryMoran;#DumpTrump;"784838919070294017";https://twitter.com/diffendoor/status/784838919070294017
laurentvesely;2016-10-08 21:31;0;0;". @JerryMoran : Good job with your continued support for sexual assault #ImWithSexist";;@JerryMoran;#ImWithSexist;"784838653822377985";https://twitter.com/laurentvesely/status/784838653822377985
