# date;sentiment;objectivity;retweets;favourites
06.11.2016 20:14;0;0;0;0
06.11.2016 20:09;0;0;14;27
06.11.2016 20:04;0;0.05;0;0
06.11.2016 20:03;0;0;4;1
06.11.2016 20:00;0;0;0;3
06.11.2016 19:58;0;0;18;15
06.11.2016 19:49;0;0;0;0
06.11.2016 19:36;-0.291666667;0.541666667;0;1
06.11.2016 19:34;-0.077777778;0.644444444;0;0
06.11.2016 19:32;0;0;0;0
06.11.2016 19:31;0;0;1;0
06.11.2016 19:27;0;0.066666667;0;0
06.11.2016 19:22;0;0;0;0
06.11.2016 18:50;0;0;0;1
06.11.2016 18:45;-1;1;0;0
06.11.2016 18:43;-0.2;0;0;0
06.11.2016 18:40;0.110416667;0.802083333;0;0
06.11.2016 18:29;-0.25;0.5;0;0
06.11.2016 18:22;0.7;0.6;0;4
06.11.2016 18:15;-0.155555556;0.288888889;5;8
06.11.2016 18:14;0;0;0;0
06.11.2016 18:07;-1;1;0;0
06.11.2016 18:00;0;0;0;1
06.11.2016 17:59;0.0625;0.6;7;7
06.11.2016 17:56;-0.125;0.4;0;0
06.11.2016 17:53;0.1;0.2;0;0
06.11.2016 17:34;-1;1;0;0
06.11.2016 17:32;-0.3875;0.45;0;0
06.11.2016 17:30;0.1;0.7;0;0
06.11.2016 17:29;0;0;1;1
06.11.2016 17:24;-0.166761364;0.538636364;0;0
06.11.2016 17:23;0;0;2;1
06.11.2016 17:13;0;0;0;2
06.11.2016 17:12;-0.366666667;0.783333333;0;0
06.11.2016 17:10;0;0;0;0
06.11.2016 17:08;-0.09375;0.25;0;0
06.11.2016 17:02;-0.2;1;0;0
06.11.2016 16:57;-0.25;0.5;0;0
06.11.2016 16:56;0.8;0.7;0;0
06.11.2016 16:55;-0.054761905;0.495238095;0;2
06.11.2016 16:51;0.625;0.5;0;0
06.11.2016 16:48;0;0;0;0
06.11.2016 16:46;0.5625;0.55;0;0
06.11.2016 16:43;0.7;0.9;0;1
06.11.2016 16:43;-0.8;1;0;0
06.11.2016 16:39;0;0;0;1
06.11.2016 16:33;0;0;0;0
06.11.2016 16:28;0;0;0;0
06.11.2016 16:24;0;0;3;1
06.11.2016 16:21;0.4;0.3;0;4
06.11.2016 16:18;1;0.75;0;1
06.11.2016 16:15;0.25;0.333333333;0;0
06.11.2016 16:03;-0.5;0.9;0;0
06.11.2016 15:58;0;0;2;2
06.11.2016 15:58;0;0;1;5
06.11.2016 15:55;0.8;0.7;0;0
06.11.2016 15:49;1;1;0;1
06.11.2016 15:48;0;0.5;2;7
06.11.2016 15:48;-0.3675;0.72;1;5
06.11.2016 15:45;-0.5;1;0;1
06.11.2016 15:45;0;0;0;3
06.11.2016 15:44;0;0;1;5
06.11.2016 15:43;0.5;0.15;0;0
06.11.2016 15:43;0;0;0;2
06.11.2016 15:42;0.5;0.5;0;0
06.11.2016 15:41;-0.0625;0.220833333;273;504
06.11.2016 15:39;0;0;0;1
06.11.2016 15:37;-0.145833333;0.3125;0;0
06.11.2016 15:36;0;0;0;1
06.11.2016 15:25;-0.3;0.1;1;0
06.11.2016 15:19;-0.5;0.7;0;1
06.11.2016 15:06;0.4375;0.65;0;0
06.11.2016 15:05;0.35;0.65;0;1
06.11.2016 15:04;0.4;0.8;0;0
06.11.2016 15:03;0;0;0;0
06.11.2016 15:02;0;0;2;1
06.11.2016 15:00;0.116666667;0.583333333;0;0
06.11.2016 14:55;0;0;0;0
06.11.2016 14:50;0;0;0;0
06.11.2016 14:43;0.5;0.5;28;19
06.11.2016 14:18;0;0;1;1
06.11.2016 14:14;0;0;2;0
06.11.2016 14:13;0;0;1;1
06.11.2016 14:00;0;0;4;2
06.11.2016 13:59;0;0;0;1
06.11.2016 13:58;0;0;3;2
06.11.2016 13:49;0;0;4;0
06.11.2016 13:33;0;0;1;2
06.11.2016 13:18;0;0;0;1
06.11.2016 12:41;0;0;0;1
06.11.2016 12:10;0;0;4;6
06.11.2016 12:09;0.9;1;1;1
06.11.2016 11:03;0;0;1;0
06.11.2016 10:13;0.375;0.5;0;1
06.11.2016 10:12;0;0;0;1
06.11.2016 10:10;0;0;0;0
06.11.2016 09:56;0;0.1;0;0
06.11.2016 09:56;0;0;0;0
06.11.2016 09:43;0;0;0;0
06.11.2016 09:24;0;0;2;0
06.11.2016 08:54;0.1;0.383333333;0;0
06.11.2016 08:43;0.366666667;0.666666667;0;1
06.11.2016 08:28;0;0;0;0
06.11.2016 07:36;0;0;3;1
06.11.2016 07:29;0;0;0;0
06.11.2016 07:29;0.5;0.888888889;0;0
06.11.2016 07:27;0;0;2;4
06.11.2016 07:25;-0.125;0.125;1;1
06.11.2016 07:07;0;0;0;0
06.11.2016 06:52;0;0;0;1
06.11.2016 06:50;0;0;0;1
06.11.2016 06:44;0;0;0;0
06.11.2016 06:35;0.3125;0.3;0;0
06.11.2016 06:19;0;0;0;0
06.11.2016 06:16;0.7;0.75;0;0
06.11.2016 05:57;0;0;0;0
06.11.2016 05:51;0;0;0;0
06.11.2016 05:39;0.05;0.325;0;0
06.11.2016 05:31;-0.1;0.2;0;1
06.11.2016 05:21;0.5;0.6;0;1
06.11.2016 05:20;0;0;5;5
06.11.2016 05:20;0;0;0;2
06.11.2016 05:10;-0.133333333;0.6;0;0
06.11.2016 05:02;0;0;14;10
06.11.2016 04:57;0;0;11;19
06.11.2016 04:56;0.133333333;0.755555556;0;0
06.11.2016 04:54;0.2875;0.4875;0;0
06.11.2016 04:45;-0.25;0.5;1;0
06.11.2016 04:41;0.8;1;2;2
06.11.2016 04:27;0;0;0;0
06.11.2016 04:16;-0.266666667;0.5;0;0
06.11.2016 04:00;0;0.375;0;0
06.11.2016 03:53;0;0;2;8
06.11.2016 03:52;-0.166666667;0.066666667;0;0
06.11.2016 03:51;0;0;0;0
06.11.2016 03:41;0.6;1;0;0
06.11.2016 03:33;0;0;0;0
06.11.2016 03:26;-0.25;0.5;0;0
06.11.2016 02:45;0;0;0;2
06.11.2016 02:41;0;0;0;0
06.11.2016 02:38;0;0;0;2
06.11.2016 02:27;0;0;0;0
06.11.2016 02:24;-0.1;0.55;0;1
06.11.2016 02:17;0;0;0;0
06.11.2016 02:15;0;0;0;0
06.11.2016 02:14;-0.02;0.6;0;0
06.11.2016 02:13;0;0;1;0
06.11.2016 02:11;-0.325;0.7;1;1
06.11.2016 02:00;0;0;0;0
06.11.2016 01:54;0;0;1;3
06.11.2016 01:51;0;0;7;13
06.11.2016 01:50;0.9;0.9;4;7
06.11.2016 01:44;0.8;0.9;1;1
06.11.2016 01:44;-0.25;0.5;0;1
06.11.2016 01:40;0;0;2;2
06.11.2016 01:35;0;0;0;0
06.11.2016 01:34;-0.076923077;0.269230769;6;3
06.11.2016 01:31;0.083333333;0.283333333;0;0
06.11.2016 01:22;0;0;2;3
06.11.2016 01:17;0;0;0;0
06.11.2016 01:13;0.8;1;31;18
06.11.2016 01:10;0;0;0;0
06.11.2016 01:08;0.4375;0.65;6;3
06.11.2016 01:06;0;0;0;1
06.11.2016 00:39;0.136363636;0.5;0;1
06.11.2016 00:36;0.2;0.2;2;3
06.11.2016 00:34;0;0;0;0
06.11.2016 00:22;-0.3125;0.6875;0;2
06.11.2016 00:13;0.316666667;0.483333333;0;1
06.11.2016 00:04;0;0;4;4
06.11.2016 00:01;0.025;0.225;0;0
05.11.2016 23:56;0;0;2;2
05.11.2016 23:55;0.225;0.6;0;0
05.11.2016 23:51;0;0;0;0
05.11.2016 23:32;0.125;0.166666667;1;0
05.11.2016 23:24;0;0;0;0
05.11.2016 23:23;-0.85;0.833333333;0;2
05.11.2016 23:03;-0.25;0.5;1;0
05.11.2016 22:56;0.25;0.75;12;22
05.11.2016 22:55;0.2625;0.547222222;0;0
05.11.2016 22:50;0.1;0.15;0;0
05.11.2016 22:45;-0.1;0.566666667;1;2
05.11.2016 22:45;0;0;0;0
05.11.2016 22:43;0.2375;0.6875;0;1
05.11.2016 22:38;0;0;1;0
05.11.2016 22:36;-0.25;0.4;0;0
05.11.2016 22:25;0;0;0;0
05.11.2016 22:19;0;0;0;0
05.11.2016 22:05;0;0;0;0
05.11.2016 22:05;-0.5;1;0;0
05.11.2016 22:01;-0.333333333;0.5;12;15
05.11.2016 21:57;-0.125;0.125;0;0
05.11.2016 21:55;0;0;0;0
05.11.2016 21:49;0;0;2;3
05.11.2016 21:45;0.35;0.65;2;2
05.11.2016 21:45;0;0;6;1
05.11.2016 21:40;0.166666667;0.666666667;0;1
05.11.2016 21:39;0.1;0.1;12;7
05.11.2016 21:38;0;0;6;2
05.11.2016 21:34;0;0;0;0
05.11.2016 21:29;0.8;0.75;0;0
05.11.2016 21:28;-0.25;0.366666667;0;0
05.11.2016 21:25;0;0.4;0;1
05.11.2016 21:19;0.1;0.2;0;0
05.11.2016 21:17;-0.25;0.5;0;0
