# date;sentiment;objectivity;retweets;favourites
08/11/16 00:19;-0.208333333333;0.166666666667;0;1
08/11/16 00:00;-0.291666666667;0.541666666667;0;5
08/11/16 00:00;0.0;0.0;1;5
07/11/16 22:38;0.4;0.9;0;2
07/11/16 21:29;0.4;0.6;1;3
07/11/16 21:04;0.0;0.0;0;0
07/11/16 20:04;0.136363636364;0.454545454545;1;2
07/11/16 19:31;0.4;0.533333333333;0;0
07/11/16 19:28;0.0;0.25;0;2
07/11/16 19:01;0.303571428571;0.516534391534;0;7
07/11/16 18:35;0.0;0.0;1;1
07/11/16 18:31;0.0;0.0;0;1
07/11/16 17:32;-0.291666666667;0.541666666667;0;2
07/11/16 17:20;0.0;0.0;0;0
07/11/16 16:04;-0.154545454545;0.466666666667;0;0
07/11/16 14:52;0.0;0.0;2;1
07/11/16 14:52;0.0;0.0;1;0
07/11/16 08:35;0.285714285714;0.535714285714;0;0
07/11/16 07:20;0.0;0.0;0;0
07/11/16 03:16;-1,85E+10;0.8;0;2
07/11/16 03:03;0.25;0.5;2;0
07/11/16 03:00;-0.182291666667;0.420833333333;4;11
07/11/16 02:00;0.0;0.0;3;2
07/11/16 01:35;0.0;0.125;0;1
07/11/16 01:20;0.0;0.0;0;0
07/11/16 00:23;0.5;0.5;1;0
07/11/16 00:00;0.0;0.0;1;4
06/11/16 21:51;0.0;0.0;0;1
06/11/16 19:00;0.5;0.8;0;6
06/11/16 18:03;0.0;0.0;0;0
06/11/16 10:00;-0.4;0.7;0;1
06/11/16 02:49;0.0;0.0;1;3
05/11/16 23:00;0.0;0.0666666666667;1;1
05/11/16 19:30;0.0;0.0666666666667;1;1
05/11/16 06:35;0.0;0.0;0;0
05/11/16 05:18;-0.45;0.633333333333;0;0
05/11/16 03:00;0.0;0.0;3;1
05/11/16 01:36;0.0;0.0;1;1
05/11/16 00:38;0.0;0.0;1;1
05/11/16 00:16;0.0;0.0;0;0
04/11/16 23:08;0.316666666667;0.466666666667;0;1
