# date;sentiment;objectivity;retweets;favourites
2016-11-08 00:30;0.0;0.0;0;0
2016-11-07 23:20;0.0;0.0;1;2
2016-11-07 23:04;0.0;0.0;4;2
2016-11-07 22:48;-0.075;0.4;1;1
2016-11-07 22:18;0.285714285714;0.357142857143;1;1
2016-11-07 20:59;0.0;0.0;0;1
2016-11-07 20:34;0.357142857143;0.535714285714;0;2
2016-11-07 20:33;0.0;0.0;0;0
2016-11-07 19:13;0.0;0.0;0;1
2016-11-07 19:10;0.0;0.1;0;3
2016-11-07 18:45;0.8;0.75;1;3
2016-11-07 18:28;0.0;0.0;1;0
2016-11-07 18:15;0.0;0.0;1;4
2016-11-07 18:04;0.0;0.0;0;2
2016-11-07 18:01;0.0;0.75;0;3
2016-11-07 17:56;0.25;0.25;117;182
2016-11-07 17:25;0.333333333333;0.466666666667;6;11
2016-11-07 17:21;0.366666666667;0.555555555556;1;11
2016-11-07 17:18;0.0;0.0;2;3
2016-11-07 16:08;0.0;0.0;0;0
2016-11-07 15:35;0.0;0.0;0;0
2016-11-07 13:50;0.285714285714;0.535714285714;0;0
2016-11-07 02:52;0.3;0.2;0;1
2016-11-07 01:46;0.0;0.0;2;3
2016-11-07 00:42;0.0;0.125;0;0
2016-11-06 23:36;0.3;0.3;2;1
2016-11-06 07:38;0.0;0.0;2;0
2016-11-06 07:33;0.03125;0.4;1;1
2016-11-06 06:40;0.65;0.6;4;6
2016-11-06 05:46;-0.4;0.65;0;3
2016-11-06 03:44;0.0;0.0;0;1
2016-11-06 03:23;0.0;0.0;0;5
2016-11-06 02:03;0.120833333333;0.404166666667;0;1
2016-11-06 00:04;0.0;1.0;0;1
2016-11-05 22:57;0.6;0.7125;0;2
2016-11-05 22:50;0.0;0.0;0;0
2016-11-05 20:24;0.375;0.55;1;1
2016-11-05 19:39;0.0;0.1;0;1
2016-11-05 19:26;0.0;0.0;0;0
2016-11-05 18:59;0.0;1.0;0;0
2016-11-05 18:35;0.425;0.719444444444;1;2
2016-11-05 18:18;0.0;0.0;0;0
2016-11-05 17:16;0.0;0.0;0;0
2016-11-05 16:23;0.0;0.0;0;0
2016-11-05 16:02;0.0;0.183333333333;0;1
2016-11-05 14:51;0.0;0.0;0;0
2016-11-05 08:45;0.0;0.0;0;0
2016-11-05 04:59;0.285714285714;0.535714285714;2;4
2016-11-05 03:16;0.0;0.0;1;0
2016-11-04 23:35;-0.25;0.5;0;0
2016-11-04 22:58;0.4;0.8;0;1
2016-11-04 22:15;-0.15625;1.0;7;22
2016-11-04 21:15;0.6;0.75;6;74
2016-11-04 20:51;0.0;0.0;1;1
2016-11-04 20:06;-0.6;0.9;0;0
2016-11-04 19:55;-0.5;0.55;9;0
2016-11-04 19:50;-0.5;0.55;1;0
2016-11-04 19:33;0.285714285714;0.535714285714;0;0
2016-11-04 19:02;0.0;0.0;0;0
2016-11-04 17:39;0.1;0.125;8;12
2016-11-04 17:38;0.0;0.0;0;0
2016-11-04 16:52;-0.0833333333333;0.216666666667;3;1
2016-11-04 16:03;0.4375;0.75;3;4
2016-11-04 15:41;0.170454545455;0.443181818182;9;7
2016-11-04 14:34;0.0;0.0;0;0
2016-11-04 13:29;0.0;0.0;0;0
2016-11-04 13:22;0.0;0.0;0;1
2016-11-04 12:15;0.35;0.7;0;1
2016-11-04 08:47;-0.125;0.333333333333;0;3
2016-11-04 07:55;0.0;0.0;0;0
2016-11-04 07:54;0.0;0.125;0;0
2016-11-04 06:52;0.133333333333;0.133333333333;0;0
2016-11-04 06:12;0.0;0.0;0;1
2016-11-04 06:00;-0.892857142857;0.857142857143;0;0
2016-11-04 05:57;-0.625;1.0;0;0
2016-11-04 05:51;0.0;0.0;0;1
2016-11-04 05:18;-0.25;0.383333333333;0;1
2016-11-04 05:06;0.8;0.75;0;1
2016-11-04 05:00;0.0;0.0;0;1
2016-11-04 04:52;0.0;0.0;0;1
2016-11-04 04:45;0.0;0.0;0;2
2016-11-04 04:17;-0.233333333333;1.0;1;2
2016-11-04 04:12;0.0297619047619;0.35119047619;0;0
2016-11-04 04:11;-0.05;0.4;0;1
2016-11-04 04:07;0.136363636364;0.454545454545;0;0
2016-11-04 04:04;0.266666666667;0.25;0;0
2016-11-04 04:01;-0.5125;0.845833333333;0;1
2016-11-04 03:59;0.1;0.1;0;1
2016-11-04 03:58;-0.5;1.0;0;1
2016-11-04 03:57;0.5;0.5;0;0
2016-11-04 03:57;-0.625;1.0;0;1
2016-11-04 03:54;-0.3;0.2;1;0
2016-11-04 03:54;0.5;1.0;1;10
2016-11-04 03:51;0.0;0.75;0;1
2016-11-04 03:50;-0.5;1.0;0;0
2016-11-04 03:38;0.0666666666667;0.0666666666667;0;1
2016-11-04 03:37;0.5;0.5;0;1
2016-11-04 03:32;0.2;0.55;0;0
2016-11-04 03:31;0.0;0.0;0;1
2016-11-04 03:25;-0.4;0.55;1;2
2016-11-04 03:22;0.5;1.0;0;2
2016-11-04 03:21;0.0320512820513;0.367521367521;0;0
2016-11-04 03:20;0.5;0.5;0;10
2016-11-04 03:19;-0.5;0.9;1;0
2016-11-04 03:18;1.0;1.0;1;3
2016-11-04 03:16;-0.0571428571429;0.617857142857;0;0
2016-11-04 03:06;0.0;0.4;0;1
2016-11-04 02:22;0.0;0.0;0;2
2016-11-04 01:50;-0.1;0.566666666667;1;0
2016-11-04 01:43;0.0;0.375;0;0
2016-11-04 01:33;0.0;0.0;0;0
2016-11-04 01:33;0.0;0.0;0;0
2016-11-04 01:27;-0.5;0.75;0;3
2016-11-04 01:26;0.25;0.5;0;2
2016-11-04 01:24;0.0;0.0;4;6
2016-11-04 01:05;0.0;0.125;0;6
2016-11-04 01:04;0.166666666667;0.362962962963;1;0
2016-11-04 00:57;0.0;0.0;1;2
2016-11-04 00:45;-0.25;0.75;0;1
2016-11-04 00:30;0.2;0.45;0;0
2016-11-04 00:13;-0.6;1.0;0;1
2016-11-04 00:01;0.0;0.0;14;12
2016-11-03 23:58;-0.155555555556;0.288888888889;0;4
2016-11-03 23:58;0.227777777778;0.433333333333;0;0
2016-11-03 23:55;0.0;0.0666666666667;1;1
2016-11-03 23:51;0.4;0.533333333333;0;0
2016-11-03 23:49;0.0;0.0;5;7
2016-11-03 23:41;0.0;0.0;0;3
2016-11-03 23:40;0.0;0.0;0;0
2016-11-03 23:37;-0.075;0.325;0;2
2016-11-03 23:36;0.0;0.0;0;2
2016-11-03 23:33;-0.2;0.1;0;5
2016-11-03 23:30;0.0;0.375;6;5
2016-11-03 23:29;0.0916666666667;0.4;1;1
2016-11-03 23:07;0.35;0.55;1;5
2016-11-03 23:03;-0.133928571429;0.574404761905;0;1
2016-11-03 23:00;-0.5;1.0;2;6
2016-11-03 22:58;1.0;1.0;1;0
2016-11-03 22:53;0.35;0.9;0;7
2016-11-03 22:53;-0.2;0.325;0;4
2016-11-03 22:52;0.0;0.0;0;3
2016-11-03 22:51;-0.625;1.0;0;1
2016-11-03 22:47;-0.35;0.583333333333;1;0
2016-11-03 22:39;0.0;0.0;0;1
2016-11-03 22:38;-0.3;0.475;1;5
2016-11-03 22:34;0.333333333333;0.666666666667;3;8
2016-11-03 22:33;0.4;0.4;0;2
2016-11-03 22:22;0.0;0.0;418;623
2016-11-03 22:21;-0.316666666667;0.3;880;1143
2016-11-03 22:01;0.0;0.0;0;1
2016-11-03 21:59;0.0;0.0;2;2
2016-11-03 21:36;0.0;0.0;4;3
2016-11-03 21:36;0.5;0.5;1;2
2016-11-03 21:34;-0.125;0.25;1;1
2016-11-03 21:30;0.108333333333;0.166666666667;0;0
2016-11-03 21:24;0.0833333333333;0.383333333333;46;75
2016-11-03 21:23;0.0;0.0;0;1
2016-11-03 21:22;0.0333333333333;0.0666666666667;70;80
2016-11-03 21:16;0.1;0.266666666667;0;1
2016-11-03 20:27;0.5;0.5;0;0
2016-11-03 20:14;0.219047619048;0.457142857143;2;1
2016-11-03 20:12;-0.333333333333;0.666666666667;0;0
2016-11-03 19:56;0.0;0.0;0;0
2016-11-03 19:55;0.0;0.0;0;0
2016-11-03 18:59;0.0;0.0;0;0
2016-11-03 16:48;0.0;0.0;2;3
2016-11-03 15:00;0.25;0.2;0;0
2016-11-03 14:32;0.25;0.2;1;0
2016-11-03 14:07;0.0297619047619;0.35119047619;0;0
2016-11-03 14:00;0.25;0.383333333333;0;0
2016-11-03 12:41;0.8;0.75;1;1
2016-11-03 08:01;0.5;0.5;0;0
2016-11-03 04:36;0.370833333333;0.766666666667;0;0
2016-11-03 02:26;0.0;0.0;1;0
2016-11-03 01:55;0.2;0.2;0;0
2016-11-03 00:59;0.6;1.0;3;3
2016-11-03 00:16;0.0;0.0;0;1
2016-11-03 00:09;0.25;0.2;3;5
2016-11-02 21:34;0.6;0.708333333333;5;18
2016-11-02 21:18;0.0;0.0;0;1
2016-11-02 20:32;0.0;1.0;0;1
2016-11-02 20:31;0.0;0.0;4;4
2016-11-02 20:04;-0.31875;0.54375;0;0
2016-11-02 19:48;0.0;0.0;0;1
2016-11-02 19:41;0.5;0.5;0;2
2016-11-02 19:34;-0.2;0.4;1;1
2016-11-02 19:33;0.333333333333;0.583333333333;0;3
2016-11-02 19:33;0.0;0.0;0;2
2016-11-02 19:32;0.283333333333;0.4;0;3
2016-11-02 19:28;0.0;0.1;0;3
2016-11-02 19:27;0.0;0.0;0;2
2016-11-02 19:26;0.0;0.0;0;4
2016-11-02 19:24;0.0;0.0;3;3
2016-11-02 19:24;-0.466666666667;0.616666666667;0;2
2016-11-02 19:23;0.0;0.0;41;63
2016-11-02 19:16;-0.125;0.375;2;2
2016-11-02 16:40;0.0;0.0;25;16
2016-11-02 14:55;0.0;0.0;2;0
2016-11-02 14:52;0.0;0.0;0;0
2016-11-02 13:55;0.0;0.0;1;2
2016-11-02 08:20;0.45;0.75;0;0
2016-11-02 08:16;0.0;0.0;1;0
2016-11-02 08:00;-0.26875;0.7;0;0
2016-11-02 06:39;0.2;0.2;0;0
2016-11-02 06:23;-1.0;1.0;4;4
2016-11-02 03:29;0.225;0.225;0;1
2016-11-02 03:22;0.0;0.0;0;3
2016-11-02 01:57;0.0;0.0;0;1
2016-11-02 01:54;0.0;0.0;0;1
2016-11-01 23:58;0.3;0.9;0;0
2016-11-01 22:46;-0.0681818181818;0.5;3;4
2016-11-01 21:46;0.4;0.7;1;0
2016-11-01 21:41;0.0;0.75;21;61
2016-11-01 21:40;0.175;0.275;39;55
2016-11-01 21:34;0.0555555555556;0.518518518519;68;146
2016-11-01 21:18;0.0;0.5;10;15
2016-11-01 20:00;0.0;0.0;0;1
2016-11-01 19:44;0.0;0.0;5;5
2016-11-01 19:35;0.5;1.0;11;10
2016-11-01 19:26;0.0;0.0;1;1
2016-11-01 19:01;0.0;0.0;1;0
2016-11-01 17:48;0.4;1.0;2;2
2016-11-01 17:27;0.0;0.0;0;1
2016-11-01 17:13;0.0;0.25;0;0
2016-11-01 14:48;0.0;0.125;0;0
2016-11-01 14:22;0.0;0.0;1;0
2016-11-01 14:17;0.0;0.0;0;0
2016-11-01 14:10;0.468181818182;0.602272727273;3;0
2016-11-01 14:05;-0.175;0.175;0;1
2016-11-01 12:39;0.25;0.25;0;0
2016-11-01 07:42;0.0;0.0;0;1
2016-11-01 03:07;0.6;0.9;1;1
2016-11-01 02:06;0.0;0.0;1;1
2016-11-01 01:53;0.0;0.0;0;0
2016-10-31 23:57;0.5;0.8;3;3
2016-10-31 23:37;0.0;0.333333333333;0;1
2016-10-31 22:32;0.0;0.0;3;5
2016-10-31 21:24;-0.15625;0.375;0;2
2016-10-31 18:26;0.0;0.0;1;1
2016-10-31 17:46;0.0;0.0;0;1
2016-10-31 17:12;0.0;0.0;2;1
2016-10-31 14:52;0.0;0.0;0;0
2016-10-31 09:07;0.0;0.0;3;2
2016-10-31 05:07;0.1;0.7;0;0
2016-10-31 03:00;0.0;0.5;0;1
2016-10-31 01:29;0.0;0.0;0;0
2016-10-31 01:12;0.0;0.266666666667;0;2
2016-10-31 00:17;0.0;0.1;1;1
2016-10-30 19:35;-0.175;0.475;1;1
2016-10-30 18:38;0.0;0.1;2;1
2016-10-30 18:24;0.0;0.0;0;3
2016-10-30 16:52;0.433333333333;0.733333333333;1;4
2016-10-30 15:02;0.0;0.125;0;0
2016-10-30 14:35;0.0;0.0;0;0
2016-10-30 14:33;-1.0;1.0;0;0
2016-10-30 07:04;0.0;0.125;0;0
2016-10-30 05:58;0.7125;0.75;0;1
2016-10-30 05:55;-0.3;0.6;0;0
2016-10-30 04:08;0.0;0.0;0;0
2016-10-30 02:48;0.65;0.45;0;0
2016-10-30 02:05;0.0;0.0;1;2
2016-10-30 02:48;-0.85;0.833333333333;0;0
2016-10-30 02:30;0.0;0.0;0;0
2016-10-30 01:06;0.5;0.5;1;0
2016-10-29 22:25;1.0;0.3;0;0
2016-10-29 21:08;0.266666666667;0.533333333333;4;9
2016-10-29 19:49;0.0;0.0;0;0
2016-10-29 19:44;0.0;0.0;0;0
2016-10-29 19:36;0.5;0.7;0;0
2016-10-29 19:12;-0.25;1.0;3;3
2016-10-29 18:13;0.0;0.0;0;0
2016-10-29 17:55;0.0;0.0;0;0
2016-10-29 16:09;0.0;0.0;0;0
2016-10-29 16:07;0.0;0.0;5;1
2016-10-29 15:16;0.0;0.0;1;1
2016-10-29 15:10;0.0;0.0;5;1
2016-10-29 10:25;0.1;0.2;0;0
2016-10-29 09:28;0.0;0.0;0;0
